title,year,keywords,source,doi,keywords_cn
The Importance of Mangroves for Climate Change Management and Sustainable Development: A Narrative Review,2026,Mangrove; Climate change; Blue carbon; Environmental resource management; Greenhouse gas; Global warming; Biodiversity; Biomass (ecology); Environmental science; Geography; Ecosystem; Agroforestry; Climate change mitigation; Effects of global warming; Sustainable management; Ecosystem services; Sustainable development; Ecology; Coastal management,OpenAlex,https://doi.org/10.5281/zenodo.18755310,红树林; 气候变化; 蓝碳; 环境资源管理; 温室气体; 全球变暖; 生物多样性; 生物量（生态学）; 环境科学; 地理; 生态系统; 农林复合系统; 气候变化减缓; 全球变暖的影响; 可持续管理; 生态系统服务; 可持续发展; 生态学; 海岸管理
The Role of Parliament in Peacebuilding in Ethiopia,2026,Peacebuilding; Peacebuilding; Parliament; Parliament; Political science; Political science; Government (linguistics); Government (linguistics); Politics; Politics; State (computer science); State (computer science); Public administration; Public administration; Power (physics); Power (physics); Political economy; Political economy; Conflict management; Conflict management; Law; Law; Conflict resolution; Conflict resolution; Internal conflict; Internal conflict; Development aid; Development aid; Human rights; Human rights; Mechanism (biology); Mechanism (biology); Control (management); Control (management); Terrorism; Terrorism; Negotiation; Negotiation,OpenAlex,https://doi.org/10.5281/zenodo.18368147,建立和平; 建立和平; 议会; 议会; 政治学; 政治学; 政府（语言学）; 政府（语言学）; 政治; 政治; 国家（计算机科学）; 国家（计算机科学）; 公共行政; 公共行政; 功率（物理）; 功率（物理）; 政治经济学; 政治经济学; 冲突管理; 冲突管理; 法律; 法律; 冲突解决; 冲突解决; 内部冲突; 内部冲突; 发展援助; 发展援助; 人权; 人权; 机制（生物学）; 机制（生物学）; 控制（管理）; 控制（管理）; 恐怖主义; 恐怖主义; 谈判; 谈判
The Role of Parliament in Peacebuilding in Ethiopia,2026,Peacebuilding; Peacebuilding; Parliament; Parliament; Political science; Political science; Government (linguistics); Government (linguistics); Politics; Politics; State (computer science); State (computer science); Public administration; Public administration; Power (physics); Power (physics); Political economy; Political economy; Conflict management; Conflict management; Law; Law; Conflict resolution; Conflict resolution; Internal conflict; Internal conflict; Development aid; Development aid; Human rights; Human rights; Mechanism (biology); Mechanism (biology); Control (management); Control (management); Terrorism; Terrorism; Negotiation; Negotiation,OpenAlex,https://doi.org/10.5281/zenodo.18368148,建立和平; 建立和平; 议会; 议会; 政治学; 政治学; 政府（语言学）; 政府（语言学）; 政治; 政治; 国家（计算机科学）; 国家（计算机科学）; 公共行政; 公共行政; 功率（物理）; 功率（物理）; 政治经济学; 政治经济学; 冲突管理; 冲突管理; 法律; 法律; 冲突解决; 冲突解决; 内部冲突; 内部冲突; 发展援助; 发展援助; 人权; 人权; 机制（生物学）; 机制（生物学）; 控制（管理）; 控制（管理）; 恐怖主义; 恐怖主义; 谈判; 谈判
The Importance of Mangroves for Climate Change Management and Sustainable Development: A Narrative Review,2026,Mangrove; Climate change; Blue carbon; Environmental resource management; Greenhouse gas; Global warming; Biodiversity; Biomass (ecology); Environmental science; Geography; Ecosystem; Agroforestry; Climate change mitigation; Effects of global warming; Sustainable management; Ecosystem services; Sustainable development; Ecology; Coastal management,OpenAlex,https://doi.org/10.5281/zenodo.18755311,红树林; 气候变化; 蓝碳; 环境资源管理; 温室气体; 全球变暖; 生物多样性; 生物量（生态学）; 环境科学; 地理; 生态系统; 农林复合系统; 气候变化减缓; 全球变暖的影响; 可持续管理; 生态系统服务; 可持续发展; 生态学; 海岸管理
Mangroves and Blue Carbon: Importance for Climate Change Mitigation and Adaptation,2026,"Mangrove; Blue carbon; Climate change; Climate change mitigation; Environmental science; Ecosystem; Biodiversity; Global warming; Agroforestry; Ecosystem services; Ecology; Carbon sequestration; Greenhouse gas; Mangrove ecosystem; Restoration ecology; Environmental resource management; Geography; Land use, land-use change and forestry; Environmental protection; Carbon stock",OpenAlex,https://doi.org/10.5281/zenodo.18732144,红树林; 蓝碳; 气候变化; 气候变化减缓; 环境科学; 生态系统; 生物多样性; 全球变暖; 农林复合系统; 生态系统服务; 生态学; 碳固存; 温室气体; 红树林生态系统; 恢复生态学; 环境资源管理; 地理; 土地利用、土地利用变化和林业; 环境保护; 碳储量
Mangroves and Blue Carbon: Importance for Climate Change Mitigation and Adaptation,2026,"Mangrove; Blue carbon; Climate change; Climate change mitigation; Environmental science; Ecosystem; Biodiversity; Global warming; Agroforestry; Ecosystem services; Ecology; Carbon sequestration; Greenhouse gas; Mangrove ecosystem; Restoration ecology; Environmental resource management; Geography; Land use, land-use change and forestry; Environmental protection; Carbon stock",OpenAlex,https://doi.org/10.5281/zenodo.18732143,红树林; 蓝碳; 气候变化; 气候变化减缓; 环境科学; 生态系统; 生物多样性; 全球变暖; 农林复合系统; 生态系统服务; 生态学; 碳固存; 温室气体; 红树林生态系统; 恢复生态学; 环境资源管理; 地理; 土地利用、土地利用变化和林业; 环境保护; 碳储量
The Role of Mangrove Forests in Carbon Storage (Carbon Stock): A Comprehensive Review,2026,Mangrove; Blue carbon; Environmental science; Biomass (ecology); Ecosystem; Agroforestry; Biodiversity; Soil carbon; Climate change; Carbon fibers; Carbon sequestration; Greenhouse gas; Ecology; Climate change mitigation; Global warming; Mangrove ecosystem; Total organic carbon; Carbon cycle; Ecosystem services,OpenAlex,https://doi.org/10.5281/zenodo.18732098,红树林; 蓝碳; 环境科学; 生物量（生态学）; 生态系统; 农林复合系统; 生物多样性; 土壤碳; 气候变化; 碳纤维; 碳固存; 温室气体; 生态学; 气候变化减缓; 全球变暖; 红树林生态系统; 总有机碳; 碳循环; 生态系统服务
The Role of Mangrove Forests in Carbon Storage (Carbon Stock): A Comprehensive Review,2026,Mangrove; Blue carbon; Environmental science; Biomass (ecology); Ecosystem; Agroforestry; Biodiversity; Soil carbon; Climate change; Carbon fibers; Carbon sequestration; Greenhouse gas; Ecology; Climate change mitigation; Global warming; Mangrove ecosystem; Total organic carbon; Carbon cycle; Ecosystem services,OpenAlex,https://doi.org/10.5281/zenodo.18732099,红树林; 蓝碳; 环境科学; 生物量（生态学）; 生态系统; 农林复合系统; 生物多样性; 土壤碳; 气候变化; 碳纤维; 碳固存; 温室气体; 生态学; 气候变化减缓; 全球变暖; 红树林生态系统; 总有机碳; 碳循环; 生态系统服务
What is a Peatland? A comprehensive review,2026,"Peat; Wetland; Environmental science; Ecosystem services; Greenhouse gas; Soil carbon; Land use; Climate change; Land cover; Agriculture; Ecosystem; Agroforestry; Biomass (ecology); Primary production; Land use, land-use change and forestry; Environmental resource management; Global warming; Soil organic matter; Land management; Permafrost",OpenAlex,https://doi.org/10.5281/zenodo.18721928,泥炭; 湿地; 环境科学; 生态系统服务; 温室气体; 土壤碳; 土地利用; 气候变化; 土地覆盖; 农业; 生态系统; 农林复合系统; 生物量（生态学）; 初级生产; 土地利用、土地利用变化和林业; 环境资源管理; 全球变暖; 土壤有机质; 土地管理; 永久冻土
Role of Mangrove Forests in Coastal Protection and Disaster Risk Reduction,2026,Mangrove; Storm surge; Environmental science; Coastal hazards; Disaster risk reduction; Hazard; Vulnerability (computing); Environmental resource management; Environmental protection; Livelihood; Biodiversity; Resilience (materials science); Coastal erosion; Agroforestry; Geography; Storm,OpenAlex,https://doi.org/10.5281/zenodo.18365681,红树林; 风暴潮; 环境科学; 海岸灾害; 减灾; 危险; 漏洞（计算）; 环境资源管理; 环境保护; 生计; 生物多样性; 弹性（材料科学）; 海岸侵蚀; 农林复合系统; 地理; 风暴
Role of Mangrove Forests in Coastal Protection and Disaster Risk Reduction,2026,Mangrove; Storm surge; Environmental science; Coastal hazards; Disaster risk reduction; Hazard; Vulnerability (computing); Environmental resource management; Environmental protection; Livelihood; Biodiversity; Resilience (materials science); Coastal erosion; Agroforestry; Geography; Storm,OpenAlex,https://doi.org/10.5281/zenodo.18365680,红树林; 风暴潮; 环境科学; 海岸灾害; 减灾; 危险; 漏洞（计算）; 环境资源管理; 环境保护; 生计; 生物多样性; 弹性（材料科学）; 海岸侵蚀; 农林复合系统; 地理; 风暴
What is a Peatland? A comprehensive review,2026,"Peat; Wetland; Environmental science; Ecosystem services; Greenhouse gas; Soil carbon; Land use; Climate change; Land cover; Agriculture; Ecosystem; Agroforestry; Biomass (ecology); Primary production; Land use, land-use change and forestry; Environmental resource management; Global warming; Soil organic matter; Land management; Permafrost",OpenAlex,https://doi.org/10.5281/zenodo.18721927,泥炭; 湿地; 环境科学; 生态系统服务; 温室气体; 土壤碳; 土地利用; 气候变化; 土地覆盖; 农业; 生态系统; 农林复合系统; 生物量（生态学）; 初级生产; 土地利用、土地利用变化和林业; 环境资源管理; 全球变暖; 土壤有机质; 土地管理; 永久冻土
Constraints on past CO2 and climate sensitivity from global temperature and sea level reconstructions across the Plio-Pleistocene,2026,Climatology; Climate sensitivity; Environmental science; Radiative forcing; Albedo (alchemy); Sea level; Global temperature; Climate change; Forcing (mathematics); Climate model; Climate system; Sensitivity (control systems); Range (aeronautics); Climate commitment; Global warming; Sea surface temperature; Earth system science; Atmospheric sciences; Baseline (sea); Global change; Carbon cycle; Energy balance; Transient climate simulation; Greenhouse gas,OpenAlex,https://doi.org/10.1029/2025gl120608,气候学; 气候敏感性; 环境科学; 辐射强迫; 阿尔贝多（炼金术）; 海平面; 全球温度; 气候变化; 强迫（数学）; 气候模式; 气候系统; 灵敏度（控制系统）; 航程（航空）; 气候承诺; 全球变暖; 海面温度; 地球系统科学; 大气科学; 基线（海）; 全球变化; 碳循环; 能量平衡; 瞬态气候模拟; 温室气体
"Green Carbon: Role, Evidence, Methods, and Policy Implications",2026,Soil carbon; Climate change; Carbon cycle; Environmental science; Terrestrial ecosystem; Carbon accounting; Carbon fibers; Greenhouse gas; Natural resource economics; Atmospheric carbon cycle; Climate change mitigation; Environmental resource management; Carbon sequestration; Soil water; Global warming; Environmental protection; Ecosystem services; Ecosystem; Corporate governance; Global change; Carbon credit; Carbon offset; Earth system science; Land use,OpenAlex,https://doi.org/10.5281/zenodo.18622420,土壤碳; 气候变化; 碳循环; 环境科学; 陆地生态系统; 碳会计; 碳纤维; 温室气体; 自然资源经济学; 大气碳循环; 气候变化减缓; 环境资源管理; 碳固存; 土壤水分; 全球变暖; 环境保护; 生态系统服务; 生态系统; 公司治理; 全球变化; 碳信用; 碳抵消; 地球系统科学; 土地利用
"Green Carbon: Role, Evidence, Methods, and Policy Implications",2026,Soil carbon; Climate change; Carbon cycle; Environmental science; Terrestrial ecosystem; Carbon accounting; Carbon fibers; Greenhouse gas; Natural resource economics; Atmospheric carbon cycle; Climate change mitigation; Environmental resource management; Carbon sequestration; Soil water; Global warming; Environmental protection; Ecosystem services; Ecosystem; Corporate governance; Global change; Carbon credit; Carbon offset; Earth system science; Land use,OpenAlex,https://doi.org/10.5281/zenodo.18622419,土壤碳; 气候变化; 碳循环; 环境科学; 陆地生态系统; 碳会计; 碳纤维; 温室气体; 自然资源经济学; 大气碳循环; 气候变化减缓; 环境资源管理; 碳固存; 土壤水分; 全球变暖; 环境保护; 生态系统服务; 生态系统; 公司治理; 全球变化; 碳信用; 碳抵消; 地球系统科学; 土地利用
Assessing the Theoretical Risk of Plasmodium knowlesi Emergence in Central Africa: A Framework for Zoonotic Surveillance in Potential Novel Spillover Zones,2026,Malaria; Plasmodium knowlesi; Environmental planning; Environmental resource management; Safeguarding; Public health; Biology; Vector (molecular biology); One Health; Risk analysis (engineering); Adaptability; Geography; Ecology; Business; Warning system; Spillover effect; Arbovirus; Global health,OpenAlex,https://doi.org/10.5281/zenodo.18363249,疟疾; 诺氏疟原虫; 环境规划; 环境资源管理; 保障; 公共卫生; 生物学; 载体（分子生物学）; 一个健康; 风险分析（工程）; 适应性; 地理; 生态学; 商业; 预警系统; 溢出效应; 虫媒病毒; 全球卫生
Assessing the Theoretical Risk of Plasmodium knowlesi Emergence in Central Africa: A Framework for Zoonotic Surveillance in Potential Novel Spillover Zones,2026,Malaria; Plasmodium knowlesi; Environmental planning; Environmental resource management; Safeguarding; Public health; Biology; Vector (molecular biology); One Health; Risk analysis (engineering); Adaptability; Geography; Ecology; Business; Warning system; Spillover effect; Arbovirus; Global health,OpenAlex,https://doi.org/10.5281/zenodo.18363250,疟疾; 诺氏疟原虫; 环境规划; 环境资源管理; 保障; 公共卫生; 生物学; 载体（分子生物学）; 一个健康; 风险分析（工程）; 适应性; 地理; 生态学; 商业; 预警系统; 溢出效应; 虫媒病毒; 全球卫生
Connectivity between primary and secondary subglacial drainage systems beneath a land-terminating outlet glacier of the Greenland Ice Sheet,2026,Geology; Meltwater; Glacier; Geomorphology; Ice sheet; Ice stream; Drainage; Drainage system (geomorphology); Greenland ice sheet; Cryosphere; Drainage basin; Lead (geology),OpenAlex,https://doi.org/10.31223/x5bn1f,地质学; 融水; 冰川; 地貌学; 冰盖; 冰流; 排水; 排水系统（地貌）; 格陵兰冰盖; 冰冻圈; 流域; 铅（地质）
Addressing land-use conflicts in port cities: A diagnostic and governance framework,2026,Port (circuit theory); Business; Corporate governance; Environmental resource management; Environmental planning; Public administration; Information governance,OpenAlex,https://doi.org/10.1016/j.ocecoaman.2026.108156,端口（电路理论）; 商业; 公司治理; 环境资源管理; 环境规划; 公共行政; 信息治理
IFAD and Farm Radio International’s Participatory Dialogues in Sub-Saharan Africa,2026,Citizen journalism; Agriculture; Economic growth; Business; Optimism; Adaptation (eye); Participatory action research; Political science; Public relations; Space (punctuation); Food security; Food systems; Agribusiness; Deliberation; Climate change adaptation; International development; Agricultural communication; Marketing; Food insecurity; Government (linguistics); Climate change; Rural area; Environmental resource management,OpenAlex,https://doi.org/10.21083/caree.v1i1.9077,公民新闻; 农业; 经济增长; 商业; 乐观; 适应（眼睛）; 参与式行动研究; 政治学; 公共关系; 空格（标点符号）; 粮食安全; 食品系统; 农业综合企业; 深思熟虑; 适应气候变化; 国际发展; 农业传播; 营销; 粮食不安全; 政府（语言学）; 气候变化; 农村地区; 环境资源管理
ANALYSIS OF COMBINED MACHINERY USED FOR LAND PREPARATION ON SMALL-CONTOUR DEHQAN FARMS OF THE REPUBLIC,2026,Agriculture; Sowing; Business; The Republic; Agroforestry; Field (mathematics); Agricultural machinery; Agricultural land; Environmental protection; Environmental science; Land use; Environmental planning; Geography,OpenAlex,https://doi.org/10.5281/zenodo.18862048,农业; 播种; 商业; 共和国; 农林复合系统; 领域（数学）; 农业机械; 农地; 环境保护; 环境科学; 土地利用; 环境规划; 地理
COMPARATIVE CRITICAL ANALYSIS OF URBAN DESIGN PROCESSES IN TWO PLANNING SYSTEMS IN SAUDI ARABIA: CASE STUDIES OF THE WATERFRONT DEVELOPMENT IN JEDDAH AND YANBU,2030,Urban planning; Urban design; Corporate governance; Environmental planning; Urbanization; Strengths and weaknesses; Conceptual framework; Urban density; Process (computing); Quality (philosophy); Business system planning; Urban studies; Geography; The Conceptual Framework; Sustainable development; Built environment; Engineering; Spatial planning; Strategic planning; Political science; City region; Regional science,OpenAlex,https://doi.org/10.17638/03194716,城市规划; 城市设计; 公司治理; 环境规划; 城市化; 优势与劣势; 概念框架; 城市密度; 过程（计算）; 质量（哲学）; 企业系统规划法; 城市研究; 地理; 概念框架; 可持续发展; 建筑环境; 工程; 空间规划; 战略规划; 政治学; 城市区域; 区域科学
"Healing Landscape that Supports Healthy Ageing-in-Place in Suzhou, China",2029,Conceptual framework; Redevelopment; Urbanization; Level design; Environmental planning; Psychological intervention; Focus group; Landscape design; China; Walkability; Built environment; Urban planning; Quality of life (healthcare); Urban design; Landscape architecture; Architectural engineering; Aging in place; The Conceptual Framework; Geography; Conceptual model; Sociology; Conceptual design; Community engagement; Qualitative research; Environmental resource management,OpenAlex,https://doi.org/10.17638/03195456,概念框架; 重新开发; 城市化; 关卡设计; 环境规划; 心理干预; 焦点小组; 景观设计; 中国; 步行适宜性; 建筑环境; 城市规划; 生活质量（医疗保健）; 城市设计; 景观建筑; 建筑工程; 在地安养; 概念框架; 地理; 概念模型; 社会学; 概念设计; 社区参与; 定性研究; 环境资源管理
ADVANCING A CONFLICT-FREE MODEL OF COACHING AND POLICING STREET VENDORS,2026,Coaching; Vendor; Citizen journalism; General partnership; Public relations; Relocation; Business; Litany; Sociology; Political science; Economic Justice; Urban regeneration; Public administration; Urban management; Urban planning; Participatory planning; Social exclusion,OpenAlex,https://doi.org/10.5281/zenodo.18150096,教练; 供应商; 公民新闻; 普通合伙; 公共关系; 搬迁; 商业; 利塔尼; 社会学; 政治学; 经济正义; 城市更新; 公共行政; 城市管理; 城市规划; 参与式规划; 社会排斥
ADVANCING A CONFLICT-FREE MODEL OF COACHING AND POLICING STREET VENDORS,2026,Coaching; Vendor; Citizen journalism; General partnership; Public relations; Relocation; Business; Litany; Sociology; Political science; Economic Justice; Urban regeneration; Public administration; Urban management; Urban planning; Participatory planning; Social exclusion,OpenAlex,https://doi.org/10.5281/zenodo.18150097,教练; 供应商; 公民新闻; 普通合伙; 公共关系; 搬迁; 商业; 利塔尼; 社会学; 政治学; 经济正义; 城市更新; 公共行政; 城市管理; 城市规划; 参与式规划; 社会排斥
Participativní mapování výskytu divokých a volně žijících zvířat v Brně a okolí – podkladová data,2026,Geography; Demographics; Agency (philosophy); Wildlife; Plan (archaeology); Czech; Resilience (materials science); Cartography; Citizen journalism,OpenAlex,https://doi.org/10.5281/zenodo.18266220,地理; 人口统计; 代理（哲学）; 野生动物; 平面图（考古学）; 捷克; 弹性（材料科学）; 制图学; 公民新闻
Participativní mapování výskytu divokých a volně žijících zvířat v Brně a okolí – podkladová data,2026,Geography; Demographics; Agency (philosophy); Wildlife; Plan (archaeology); Czech; Resilience (materials science); Cartography; Citizen journalism,OpenAlex,https://doi.org/10.5281/zenodo.18266219,地理; 人口统计; 代理（哲学）; 野生动物; 平面图（考古学）; 捷克; 弹性（材料科学）; 制图学; 公民新闻
Urban flood risk projection under climate change: an approach based on explainable and optimized ensemble learning,2026,Computer science; Beijing; Flood myth; Ensemble learning; Key (lock); Projection (relational algebra); Machine learning; Interpretability; Artificial intelligence; Climate change; Socioeconomic status; Decision support system; Data mining; Class (philosophy); Ranking (information retrieval); Ensemble forecasting,OpenAlex,https://doi.org/10.1080/19475705.2026.2638526,计算机科学; 北京; 大洪水; 集成学习; 钥匙（锁）; 投影（关系代数）; 机器学习; 可解释性; 人工智能; 气候变化; 社会经济地位; 决策支持系统; 数据挖掘; 课程（哲学）; 排名（信息检索）; 集合预报
"A Case Study of the HIV, Tuberculosis, and Food Insecurity Syndemic Among Pregnant Women Amidst Climate-Induced Drought in Djibouti",2026,Syndemic; Syndemic; Environmental health; Environmental health; Public health; Public health; Medicine; Medicine; Focus group; Focus group; Malnutrition; Malnutrition; Health care; Health care; Qualitative research; Qualitative research; Intervention (counseling); Intervention (counseling); Socioeconomics; Socioeconomics; Tuberculosis; Tuberculosis; Health intervention; Health intervention; Disease; Disease; Severe Acute Malnutrition; Severe Acute Malnutrition,OpenAlex,https://doi.org/10.5281/zenodo.18365387,学术; 学术; 环境健康; 环境健康; 公共卫生; 公共卫生; 医学; 医学; 焦点小组; 焦点小组; 营养不良; 营养不良; 医疗保健; 医疗保健; 定性研究; 定性研究; 干预（咨询）; 干预（咨询）; 社会经济学; 社会经济学; 肺结核; 肺结核; 健康干预; 健康干预; 疾病; 疾病; 严重急性营养不良; 严重急性营养不良
"A Case Study of the HIV, Tuberculosis, and Food Insecurity Syndemic Among Pregnant Women Amidst Climate-Induced Drought in Djibouti",2026,Syndemic; Syndemic; Environmental health; Environmental health; Public health; Public health; Medicine; Medicine; Focus group; Focus group; Malnutrition; Malnutrition; Health care; Health care; Qualitative research; Qualitative research; Intervention (counseling); Intervention (counseling); Socioeconomics; Socioeconomics; Tuberculosis; Tuberculosis; Health intervention; Health intervention; Disease; Disease; Severe Acute Malnutrition; Severe Acute Malnutrition,OpenAlex,https://doi.org/10.5281/zenodo.18365386,学术; 学术; 环境健康; 环境健康; 公共卫生; 公共卫生; 医学; 医学; 焦点小组; 焦点小组; 营养不良; 营养不良; 医疗保健; 医疗保健; 定性研究; 定性研究; 干预（咨询）; 干预（咨询）; 社会经济学; 社会经济学; 肺结核; 肺结核; 健康干预; 健康干预; 疾病; 疾病; 严重急性营养不良; 严重急性营养不良
"Planning and Urban Design for Attractive Arctic Cities. David Chapman, Kristina L. Nilsson, Jennie Sjöholm, Routledge, 2025, £36.99 (paperback), 232 pages, ISBN 9781032372716",2026,Urban design; Urbanism; Urban planning; Arctic; Environmental planning; Landscape architecture; Geography; The arctic; Architecture; Civil engineering; Library science; Archaeology; Engineering,OpenAlex,https://doi.org/10.1057/s41289-026-00312-y,城市设计; 城市化; 城市规划; 北极; 环境规划; 景观建筑; 地理; 北极; 建筑; 土木工程; 图书馆学; 考古学; 工程
Integrating Graph Generalised Topological Spaces for Sustainable Development Modelling,2026,Interdependence; Development (topology); Sustainability; Flexibility (engineering); Computer science; Sustainable development; Graph; Graph theory; Resource (disambiguation); Management science; Topological space; Topology (electrical circuits); Focus (optics); Theoretical computer science,OpenAlex,https://doi.org/10.9734/arjom/2026/v22i21050,相互依存; 开发（拓扑）; 可持续性; 灵活性（工程）; 计算机科学; 可持续发展; 图; 图论; 资源（消歧义）; 管理科学; 拓扑空间; 拓扑（电路）; 焦点（光学）; 理论计算机科学
<b>Decoding the Spatial Drivers of Building Energy: A Neighborhood-Scale Perspective for Low-Carbon Urban Planning</b>,2026,Perspective (graphical); Geography; Computer science; Energy (signal processing); Regional science; Data science; Statistical analysis; Architectural engineering,OpenAlex,https://doi.org/10.6084/m9.figshare.31476997.v1,透视图（图形）; 地理; 计算机科学; 能源（信号处理）; 区域科学; 数据科学; 统计分析; 建筑工程
An Open-Source Digital Street Tree Inventory for Neighborhood-Scale Assessment in Rome,2026,Operationalization; Geography; Georeference; Tree (set theory); Environmental resource management; Floristics; Population; Identification (biology); Ecosystem services; Forestry; Limiting; Scalability; Computer science; Work (physics); Protocol (science); Green infrastructure; Digital mapping; Urban forestry; Ecology,OpenAlex,https://doi.org/10.3390/land15030418,操作化; 地理; 地理参照; 树（集合论）; 环境资源管理; 植物区系学; 人口; 鉴定（生物学）; 生态系统服务; 林业; 限幅; 可扩展性; 计算机科学; 工作（物理）; 协议（科学）; 绿色基础设施; 数字地图; 城市林业; 生态学
Project Talk Trial - Host Interviews,2026,Psychological intervention; Randomized controlled trial; Qualitative research; Conversation; Intervention (counseling); Host (biology); Medical education; Psychology; Grounded theory; Qualitative property; Research design; Cluster randomised controlled trial,OpenAlex,https://doi.org/10.3886/e246722v1,心理干预; 随机对照试验; 定性研究; 对话; 干预（咨询）; 宿主（生物学）; 医学教育; 心理学; 扎根理论; 定性属性; 研究设计; 集群随机对照试验
International legal protection of civilians in today’s world: proportionality and precautionary measures in the use of explosive weapons in populated areas,2026,Proportionality (law); International humanitarian law; Human rights; International law; Political science; Accountability; Population; Civilian population; Law; Doctrine; Law and economics; International human rights law; Public international law; International relations; General assembly; Business; Armed conflict; Guard (computer science),OpenAlex,https://doi.org/10.24144/2788-6018.2026.01.3.31,比例（法律）; 国际人道主义法; 人权; 国际法; 政治学; 问责; 人口; 平民人口; 法律; 教义; 法律与经济学; 国际人权法; 国际公法; 国际关系; 联合国大会; 商业; 武装冲突; 警卫（计算机科学）
"Plan Canada - Volume 15, Number 2 (September 1975)",2026,Terrain; Plan (archaeology); Perspective (graphical); Management; Incentive; Geography; Governor; Regional science; Selection (genetic algorithm); Political science,OpenAlex,https://doi.org/10.25316/sp9q-vx44,地形; 平面图（考古学）; 透视图（图形）; 管理; 激励; 地理; 州长; 区域科学; 选择（遗传算法）; 政治学
"Shaping industrial spatial density: How floor area ratio varies across regions and sectors in Zhejiang, China",2026,Arable land; Per capita; China; Land use; Floor area ratio; Agricultural economics; Geography; Natural resource economics; Economic geography; Panel data; Secondary sector of the economy; Business; Government (linguistics); Urbanization; Environmental resource management; Land development; Production (economics); Land-use planning; Spatial planning,OpenAlex,https://doi.org/10.1371/journal.pone.0343089,可耕地; 人均; 中国; 土地利用; 容积率; 农业经济学; 地理; 自然资源经济学; 经济地理学; 面板数据; 第二产业; 商业; 政府（语言学）; 城市化; 环境资源管理; 土地开发; 生产（经济）; 土地利用规划; 空间规划
Subway-city interface in China: Inter-urban comparative analysis of station-area integration,2026,Pedestrian; Public transport; Transport engineering; Mainland; Mainland China; Walkability; Public space; Geography; Urban planning; Service (business); Harmonization; Business; Transit (satellite); Port (circuit theory); Benchmark (surveying); Transit-oriented development; Government (linguistics); Urbanization; Craft; Regional science; Land use; Audit; Public service; Computer science,OpenAlex,https://doi.org/10.1016/j.tbs.2026.101273,行人; 公共交通; 交通工程; 大陆; mainland china; 步行适宜性; 公共空间; 地理; 城市规划; 服务（商业）; 协调; 商业; 过境（卫星）; 端口（电路理论）; 基准（测量）; 以公交为导向的发展; 政府（语言学）; 城市化; 工艺; 区域科学; 土地利用; 审计; 公共服务; 计算机科学
Integrating citizen science and machine learning to guide urban biodiversity planning: A case study of Belgium's top 10 urban regions,2026,Urbanization; Citizen science; Robustness (evolution); Geography; Biodiversity; Habitat; Corporate governance; Urban planning; Distribution (mathematics); Environmental resource management; Wildlife corridor; Stability (learning theory); Ecology; Biodiversity hotspot; Adaptability; Urban climate; Environmental planning; Conservation biology; Animal ecology; Random forest,OpenAlex,https://doi.org/10.1016/j.eiar.2026.108403,城市化; 公民科学; 稳健性（进化）; 地理; 生物多样性; 栖息地; 公司治理; 城市规划; 分布（数学）; 环境资源管理; 野生动物走廊; 稳定性（学习理论）; 生态学; 生物多样性热点; 适应性; 城市气候; 环境规划; 保护生物学; 动物生态学; 随机森林
"Plan Canada - Volume 15, Number 1 (March 1975)",2026,Compendium; Human settlement; Redevelopment; Plan (archaeology); Apartment; Settlement (finance); Management; History; Futures contract; Engineering; Regional planning; Government (linguistics); Section (typography); Operations research; Public administration; Political science,OpenAlex,https://doi.org/10.25316/ddf5-md20,纲要; 人类住区; 重新开发; 平面图（考古学）; 公寓; 结算（财务）; 管理; 历史; 期货合约; 工程; 区域规划; 政府（语言学）; 章节（排版）; 运筹学; 公共行政; 政治学
QUANTITATIVE AND QUALITATIVE FEATURES OF THE INTERACTION OF ARCHITECTURAL AND URBAN PLANNING ASPECTS OF THE TRANSFORMATION OF RESIDENTIAL TERRITORIES OF THE CITY,2026,Urban planning; Architecture; Architectural engineering; Point (geometry); Field (mathematics); Transformation processes; Natural (archaeology); Architectural plan; Management science; Computer science; Transformation (genetics); Data science; Regional science; Quantitative analysis (chemistry); Geography; Work (physics); Urban design; Environmental planning,OpenAlex,https://doi.org/10.30838/ujcea.2312.250226.29.1207,城市规划; 建筑; 建筑工程; 点（几何）; 领域（数学）; 转换过程; 自然（考古学）; 建筑平面图; 管理科学; 计算机科学; 转化（遗传学）; 数据科学; 区域科学; 定量分析（化学）; 地理; 工作（物理）; 城市设计; 环境规划
An integrated approach for identifying multidimensional urban centers,2026,Metropolitan area; Multidimensional scaling; Identification (biology); Dimension (graph theory); Workflow; Principal component analysis; Urban planning; Aggregate (composite); Computer science; Construct (python library); Focus (optics); Geography; Space (punctuation); Feature (linguistics); Regional science; Sustainability; Urban spatial structure; Principal (computer security); Similarity (geometry); Land use,OpenAlex,https://doi.org/10.1016/j.cities.2026.106931,都会区; 多维尺度分析; 鉴定（生物学）; 维度（图论）; 工作流程; 主成分分析; 城市规划; 骨料（复合材料）; 计算机科学; 构造（python库）; 焦点（光学）; 地理; 空格（标点符号）; 特征（语言学）; 区域科学; 可持续性; 城市空间结构; 校长（计算机安全）; 相似性（几何）; 土地利用
